probe	type	RB_E_001	RB_E_002	RB_E_003	RB_E_004	RB_E_005	RB_E_006	RB_E_007	RB_E_008	RB_E_009	RB_E_011	RB_E_012	RB_E_013	RB_E_014	RB_E_015	RB_E_016	RB_E_017	RB_E_019	RB_E_020	RB_E_021	RB_E_022	RB_E_023	RB_E_025	RB_E_026	RB_E_027	RB_E_028	RB_E_029	RB_E_030	RB_E_030_IC	RB_E_032	RB_E_033	RB_E_034	RB_E_035	RB_E_036	RB_E_037	RB_E_040	RB_E_042	RB_E_044	RB_E_045	RB_E_046_IC	RB_E_048_IC	RB_E_049_IC	RB_E_050	RB_E_051	RB_E_052	RB_E_053	RB_E_054	RB_E_055	RB_E_056	RB_E_057	RB_E_058	RB_E_059	RB_E_060	RB_E_061	RB_E_063	RB_E_064	RB_E_065	RB_E_066	RB_E_067	RB_E_069_FR	RB_E_076	RB_E_077	RB_E_078	RB_E_079	RB_E_080	RB_E_081
cg00049709	II	3407.0	2365.0	1968.0	1254.0	1871.0	1449.0	2203.0	1762.0	1500.0	3510.0	1555.0	1623.0	922.0	1036.0	1423.0	1797.0	1636.0	1308.0	1414.0	1043.0	1505.0	1525.0	1071.0	1687.0	10121.0	1494.0	944.0	1631.0	1606.0	1865.0	1400.0	2061.0	1891.0	2571.0	1501.0	2337.0	1254.0	1679.0	2227.0	636.0	581.0	1989.0	1446.0	1844.0	1128.0	1598.0	3020.0	10289.0	6166.0	7712.0	3732.0	3006.0	1788.0	6140.0	2748.0	2183.0	1952.0	3486.0	8429.0	1558.0	3124.0	1665.0	1445.0	2238.0	1612.0
cg00049718	I	8286.0	8864.0	9720.0	8482.0	7382.0	8534.0	9638.0	4361.0	8505.0	8147.0	9014.0	6144.0	9130.0	6875.0	7556.0	8792.0	7976.0	8319.0	9347.0	6442.0	6634.0	6561.0	7347.0	8568.0	7667.0	7079.0	6754.0	8304.0	8371.0	9919.0	7571.0	7892.0	8607.0	9184.0	7147.0	10431.0	8698.0	7743.0	9620.0	4982.0	4625.0	6595.0	7943.0	8719.0	8011.0	8259.0	8015.0	8500.0	8602.0	10943.0	6915.0	8348.0	8220.0	5497.0	8215.0	6069.0	6770.0	7805.0	7852.0	6647.0	6453.0	5444.0	5830.0	5373.0	5396.0
cg00050294	II	30282.0	30295.0	31304.0	26190.0	26453.0	26232.0	29444.0	23028.0	28418.0	20369.0	22483.0	29799.0	24563.0	20575.0	19835.0	21508.0	23402.0	22908.0	16045.0	18411.0	19670.0	29135.0	28323.0	27797.0	33640.0	24709.0	19216.0	19400.0	29082.0	22990.0	24744.0	28430.0	31042.0	34595.0	19831.0	31966.0	21823.0	29330.0	23843.0	11811.0	9632.0	23613.0	20161.0	24877.0	19581.0	21293.0	31269.0	31624.0	29970.0	31622.0	25076.0	34618.0	16485.0	33286.0	23390.0	29722.0	26816.0	15664.0	26449.0	25624.0	27097.0	31966.0	31555.0	28514.0	28446.0
cg00052482	I	3882.0	3948.0	3205.0	2347.0	2014.0	2331.0	2072.0	3378.0	1834.0	2712.0	4436.0	2838.0	2395.0	3129.0	2959.0	3207.0	3333.0	3002.0	1547.0	2043.0	2480.0	2748.0	2382.0	2716.0	2481.0	3123.0	3354.0	3585.0	1811.0	1469.0	4153.0	4476.0	4321.0	4763.0	2614.0	4396.0	2687.0	3851.0	3185.0	1314.0	2837.0	3774.0	4574.0	4096.0	4169.0	3177.0	2751.0	3915.0	3215.0	3161.0	3296.0	2879.0	893.0	1810.0	1925.0	1689.0	1398.0	952.0	575.0	1285.0	1499.0	932.0	935.0	2643.0	1252.0
cg00052626	I	10339.0	8803.0	9882.0	7160.0	7284.0	10262.0	6733.0	3377.0	9572.0	7977.0	9656.0	6961.0	6786.0	7693.0	7259.0	8503.0	9615.0	8884.0	8335.0	7789.0	7705.0	8765.0	8370.0	9197.0	7589.0	5928.0	7656.0	8169.0	7144.0	7301.0	7293.0	8734.0	8884.0	11343.0	7156.0	9344.0	8182.0	7205.0	11562.0	4997.0	3970.0	9526.0	7255.0	10714.0	6508.0	9870.0	9050.0	6532.0	9833.0	8648.0	5727.0	10527.0	7930.0	7913.0	8489.0	7198.0	11270.0	6378.0	10508.0	7586.0	7212.0	7985.0	6257.0	5796.0	8454.0
cg00053536	II	8309.0	9281.0	8605.0	5284.0	5720.0	5160.0	5145.0	15642.0	6200.0	3373.0	3571.0	4899.0	2995.0	3208.0	2825.0	2842.0	2869.0	3238.0	3023.0	2113.0	2425.0	5073.0	5776.0	4986.0	5930.0	4908.0	2826.0	5680.0	4804.0	3140.0	5173.0	6384.0	6622.0	12486.0	2701.0	10807.0	2650.0	5839.0	7892.0	5789.0	6337.0	3829.0	3461.0	3862.0	2466.0	3285.0	6704.0	10089.0	6335.0	9712.0	8422.0	6155.0	7378.0	6897.0	8012.0	5970.0	6976.0	7270.0	7799.0	4148.0	4928.0	4890.0	3808.0	4175.0	5293.0
cg00053851	II	17210.0	18206.0	19485.0	18256.0	16698.0	13263.0	15329.0	13396.0	13803.0	12718.0	11149.0	12884.0	7293.0	10572.0	6340.0	14479.0	10159.0	8737.0	3951.0	8920.0	8257.0	14416.0	9399.0	12815.0	15974.0	18225.0	10009.0	14087.0	10070.0	9155.0	21241.0	19161.0	18429.0	18934.0	8413.0	23370.0	10326.0	19548.0	6090.0	10922.0	13755.0	8798.0	16548.0	10601.0	12154.0	9517.0	14401.0	17251.0	14317.0	14530.0	10001.0	21097.0	5043.0	12841.0	12729.0	13875.0	7089.0	6465.0	10701.0	13512.0	10381.0	13101.0	2105.0	8708.0	9981.0
cg00054243	II	2732.0	2676.0	2772.0	1380.0	1745.0	2274.0	1600.0	9482.0	1764.0	1315.0	1718.0	1775.0	1285.0	1540.0	1325.0	1463.0	1677.0	1757.0	1291.0	992.0	1243.0	2013.0	1627.0	1855.0	2225.0	1675.0	1025.0	4442.0	1803.0	1441.0	2401.0	2441.0	2275.0	3727.0	1157.0	3145.0	1465.0	2487.0	4401.0	4614.0	6189.0	2279.0	2611.0	2080.0	1457.0	1855.0	2580.0	6277.0	2209.0	2786.0	2966.0	1357.0	2476.0	1808.0	2034.0	2189.0	1608.0	2067.0	2709.0	1226.0	1259.0	1212.0	1579.0	1818.0	1580.0
cg00055434	I	206.0	278.0	204.0	288.0	360.0	254.0	310.0	46.0	315.0	143.0	361.0	101.0	137.0	224.0	172.0	160.0	211.0	340.0	184.0	194.0	133.0	255.0	181.0	191.0	370.0	291.0	202.0	132.0	109.0	306.0	104.0	268.0	375.0	301.0	243.0	1909.0	188.0	312.0	153.0	335.0	284.0	218.0	240.0	230.0	441.0	78.0	519.0	571.0	348.0	665.0	218.0	436.0	24.0	160.0	214.0	360.0	179.0	279.0	119.0	397.0	321.0	254.0	370.0	394.0	161.0
cg00055603	II	1829.0	991.0	947.0	1158.0	877.0	1682.0	1855.0	2080.0	678.0	3147.0	1055.0	1043.0	517.0	1156.0	931.0	1180.0	819.0	898.0	840.0	706.0	838.0	967.0	908.0	1439.0	2745.0	821.0	942.0	1825.0	1227.0	1416.0	1025.0	1418.0	3062.0	1268.0	730.0	1464.0	751.0	1073.0	1119.0	496.0	962.0	1354.0	2227.0	1383.0	920.0	854.0	2992.0	3048.0	1824.0	4161.0	2539.0	1240.0	1235.0	1818.0	1960.0	1209.0	1292.0	2623.0	1648.0	923.0	766.0	693.0	533.0	956.0	496.0
cg00055811	II	1013.0	907.0	1188.0	703.0	809.0	837.0	947.0	6101.0	599.0	434.0	652.0	850.0	585.0	582.0	477.0	355.0	505.0	365.0	398.0	458.0	491.0	501.0	716.0	631.0	533.0	799.0	445.0	1449.0	761.0	513.0	638.0	546.0	846.0	1141.0	502.0	1218.0	317.0	1178.0	2000.0	1389.0	2887.0	736.0	593.0	892.0	416.0	655.0	624.0	3217.0	798.0	1353.0	811.0	675.0	853.0	509.0	935.0	820.0	1045.0	516.0	681.0	390.0	459.0	700.0	601.0	461.0	360.0
cg00056433	II	7222.0	11482.0	8029.0	9807.0	8105.0	7646.0	6945.0	15702.0	7541.0	7752.0	9222.0	8243.0	6687.0	7171.0	6990.0	7605.0	8538.0	8720.0	6858.0	6603.0	6629.0	10244.0	10323.0	8945.0	10771.0	11205.0	7840.0	9874.0	5743.0	4673.0	5545.0	10130.0	9893.0	9318.0	4804.0	16168.0	6518.0	11744.0	9809.0	5060.0	9865.0	6445.0	7575.0	10483.0	10121.0	8041.0	7840.0	15729.0	9056.0	10107.0	7771.0	8442.0	6912.0	5408.0	8218.0	7754.0	8213.0	5738.0	7050.0	4529.0	4544.0	3621.0	2524.0	5293.0	3984.0
cg00056754	II	10885.0	3746.0	3590.0	3920.0	3824.0	10911.0	3829.0	2884.0	1841.0	4433.0	2769.0	2115.0	2389.0	1955.0	2123.0	8309.0	2394.0	1959.0	2745.0	1939.0	2219.0	3365.0	2555.0	2651.0	7034.0	3237.0	2610.0	4002.0	2254.0	5123.0	8075.0	4483.0	4061.0	3282.0	2359.0	4424.0	1998.0	4241.0	4528.0	2477.0	3608.0	2325.0	4727.0	3192.0	3130.0	2725.0	3160.0	4611.0	6815.0	4289.0	4173.0	2560.0	4414.0	3897.0	5322.0	2818.0	4220.0	6550.0	2445.0	11728.0	2446.0	1990.0	946.0	2411.0	2074.0
cg00057114	II	4823.0	3459.0	4429.0	3743.0	3535.0	2923.0	3686.0	4237.0	2687.0	2672.0	2742.0	2343.0	2029.0	2410.0	2387.0	2472.0	2628.0	2747.0	2347.0	2196.0	2265.0	3446.0	3579.0	3128.0	3571.0	2816.0	2203.0	3595.0	2728.0	2793.0	2452.0	3765.0	4391.0	4258.0	2585.0	4277.0	2777.0	2894.0	4127.0	2900.0	3442.0	3714.0	2396.0	3545.0	1598.0	2952.0	3824.0	4331.0	4141.0	4545.0	3437.0	4115.0	3421.0	4030.0	3508.0	3368.0	4295.0	3879.0	4267.0	3231.0	4102.0	4564.0	2506.0	3941.0	4376.0
cg00057676	II	20974.0	19835.0	20785.0	16853.0	17756.0	20852.0	21153.0	13254.0	19682.0	15780.0	19399.0	17918.0	17107.0	14557.0	15240.0	16700.0	17269.0	16996.0	17195.0	13587.0	13870.0	16898.0	19232.0	18845.0	21593.0	21509.0	14656.0	17483.0	18892.0	18430.0	21320.0	22795.0	22713.0	23011.0	15359.0	22562.0	14601.0	21448.0	18791.0	14928.0	13656.0	16703.0	19503.0	19820.0	18352.0	18296.0	18252.0	16768.0	20792.0	17229.0	14953.0	22034.0	17545.0	20112.0	17986.0	18519.0	22594.0	17630.0	21304.0	15646.0	17404.0	17046.0	18471.0	20433.0	17507.0
cg00057791	II	3561.0	3670.0	3209.0	2431.0	2769.0	2874.0	2453.0	3770.0	2552.0	1828.0	2070.0	2690.0	1989.0	1987.0	1977.0	2484.0	1250.0	1929.0	1413.0	1511.0	1926.0	2346.0	2490.0	2754.0	2231.0	1752.0	1696.0	2348.0	2576.0	1755.0	1588.0	2497.0	3490.0	3564.0	2180.0	3242.0	1852.0	2268.0	2478.0	2005.0	1969.0	2573.0	1792.0	3293.0	1681.0	1700.0	3918.0	3568.0	3349.0	3353.0	2632.0	3350.0	2869.0	2525.0	2468.0	2557.0	2575.0	3363.0	3289.0	2701.0	2870.0	3217.0	2184.0	1762.0	2163.0
cg00058291	II	2747.0	2051.0	3091.0	1723.0	1426.0	2008.0	2391.0	1595.0	1425.0	1603.0	1512.0	1613.0	1194.0	1020.0	1047.0	1718.0	1418.0	1291.0	1010.0	1164.0	1065.0	1435.0	2172.0	1574.0	2060.0	1717.0	1291.0	1860.0	1178.0	1526.0	2062.0	2207.0	3095.0	1835.0	1089.0	2811.0	1016.0	1802.0	1742.0	773.0	1437.0	1413.0	2078.0	1738.0	1218.0	1311.0	2088.0	2495.0	3196.0	2521.0	1686.0	1862.0	4223.0	1637.0	2306.0	1933.0	2522.0	5454.0	2733.0	1434.0	2055.0	932.0	1975.0	1112.0	1190.0
cg00058296	II	1395.0	1676.0	2309.0	1478.0	1977.0	1385.0	1914.0	2271.0	1266.0	1432.0	1488.0	1449.0	1334.0	895.0	964.0	1074.0	956.0	1161.0	1292.0	1116.0	892.0	1088.0	1376.0	1445.0	1294.0	2097.0	1068.0	1806.0	1037.0	1313.0	1548.0	2174.0	1581.0	1773.0	1079.0	2777.0	1267.0	1978.0	1731.0	3005.0	1380.0	1629.0	1333.0	1234.0	1111.0	1116.0	1071.0	2958.0	1505.0	2280.0	1131.0	1214.0	2003.0	1377.0	1036.0	980.0	1350.0	1570.0	1670.0	4225.0	691.0	913.0	3878.0	895.0	894.0
cg00058299	I	23921.0	26598.0	24268.0	22065.0	20664.0	20700.0	19248.0	14172.0	22132.0	16679.0	17893.0	23391.0	17963.0	16314.0	15560.0	16085.0	17312.0	17544.0	19961.0	14987.0	14856.0	24022.0	24518.0	24601.0	21332.0	21481.0	16021.0	17921.0	24580.0	18351.0	23954.0	23969.0	24885.0	26970.0	15450.0	25978.0	15827.0	23532.0	21011.0	9318.0	10805.0	19390.0	18812.0	21694.0	17631.0	17191.0	22854.0	22256.0	24016.0	24638.0	20395.0	22780.0	23433.0	18668.0	20922.0	23137.0	24696.0	18311.0	23996.0	16077.0	16205.0	17104.0	16266.0	17530.0	17552.0
cg00058923	II	3069.0	2712.0	2456.0	1917.0	2595.0	2592.0	1915.0	5126.0	1467.0	1495.0	1378.0	2206.0	937.0	1448.0	974.0	1548.0	1058.0	1068.0	1446.0	1130.0	1006.0	2350.0	2050.0	2339.0	2139.0	2069.0	1394.0	2618.0	1629.0	2368.0	2853.0	3260.0	2753.0	2982.0	1261.0	3211.0	983.0	1987.0	2514.0	1831.0	2929.0	1537.0	1865.0	1845.0	1323.0	1465.0	2162.0	3637.0	2298.0	3074.0	2126.0	2574.0	4038.0	1859.0	3578.0	1744.0	3273.0	1691.0	2391.0	1957.0	1740.0	1322.0	950.0	1538.0	1697.0
cg00059015	II	560.0	420.0	567.0	715.0	495.0	514.0	740.0	679.0	610.0	619.0	529.0	761.0	571.0	364.0	416.0	600.0	612.0	597.0	452.0	368.0	467.0	699.0	515.0	422.0	494.0	422.0	450.0	758.0	60.0	660.0	399.0	678.0	270.0	760.0	504.0	792.0	392.0	495.0	771.0	706.0	1041.0	451.0	884.0	841.0	317.0	374.0	872.0	546.0	390.0	671.0	279.0	492.0	348.0	564.0	420.0	597.0	714.0	351.0	616.0	294.0	626.0	546.0	646.0	423.0	363.0
cg00059034	II	2921.0	3719.0	3700.0	2612.0	3183.0	2830.0	3111.0	4378.0	3420.0	3614.0	4871.0	3569.0	4137.0	4173.0	2887.0	3928.0	5297.0	4082.0	3442.0	2985.0	3003.0	4137.0	3331.0	4075.0	2972.0	2629.0	3458.0	5081.0	3290.0	3446.0	4181.0	3472.0	4733.0	5109.0	2775.0	6314.0	3801.0	3984.0	7596.0	2116.0	2938.0	4253.0	6195.0	4488.0	4557.0	4558.0	3056.0	7658.0	3441.0	4499.0	3818.0	3005.0	2380.0	1053.0	4911.0	3538.0	3603.0	3243.0	2946.0	1614.0	1321.0	1115.0	1003.0	1562.0	977.0
cg00059459	II	1238.0	893.0	1505.0	1085.0	1282.0	1351.0	1773.0	3609.0	854.0	1337.0	833.0	732.0	550.0	872.0	605.0	1022.0	847.0	947.0	1038.0	458.0	559.0	798.0	812.0	957.0	1685.0	729.0	836.0	1570.0	619.0	373.0	756.0	1002.0	1849.0	1443.0	474.0	1831.0	799.0	1060.0	1324.0	968.0	1188.0	795.0	944.0	1015.0	464.0	629.0	1370.0	4308.0	1587.0	2312.0	1672.0	982.0	1207.0	754.0	1252.0	691.0	1245.0	1656.0	1454.0	1985.0	608.0	364.0	508.0	467.0	329.0
cg00059737	II	3502.0	2828.0	2314.0	1081.0	2071.0	1451.0	1600.0	1941.0	843.0	3246.0	5288.0	3086.0	1172.0	4875.0	1409.0	2022.0	1264.0	1677.0	1127.0	1115.0	1394.0	1109.0	898.0	2483.0	2512.0	926.0	1645.0	2928.0	986.0	1542.0	1163.0	3509.0	4228.0	2485.0	1222.0	2324.0	1196.0	3022.0	3015.0	368.0	1218.0	1613.0	1560.0	1292.0	955.0	1986.0	4813.0	6229.0	2502.0	3752.0	3619.0	2695.0	1279.0	1753.0	2413.0	947.0	2172.0	1379.0	1037.0	1263.0	707.0	664.0	474.0	1463.0	813.0
cg00060374	I	28057.0	32944.0	23198.0	25343.0	23535.0	17111.0	26849.0	21738.0	28102.0	12066.0	20747.0	29604.0	14752.0	17712.0	1738.0	8047.0	17280.0	18475.0	9394.0	9479.0	13935.0	24428.0	22542.0	26514.0	30322.0	21988.0	14646.0	17578.0	26602.0	10879.0	17934.0	27184.0	31692.0	24554.0	17710.0	32196.0	8181.0	14538.0	20886.0	3761.0	6924.0	12126.0	16868.0	15860.0	12926.0	19459.0	22471.0	15952.0	23309.0	23331.0	6837.0	29968.0	21940.0	19784.0	18781.0	24435.0	25001.0	13607.0	19275.0	23708.0	18343.0	15955.0	19015.0	27308.0	19374.0
cg00060715	II	17324.0	13169.0	13321.0	12702.0	7454.0	13970.0	19124.0	6662.0	7503.0	10138.0	7938.0	13719.0	4272.0	7218.0	4834.0	4611.0	6404.0	5358.0	5945.0	6182.0	3811.0	8809.0	9001.0	6328.0	17250.0	10940.0	5666.0	9148.0	7888.0	8485.0	8094.0	16855.0	15756.0	8078.0	5335.0	18599.0	4937.0	6571.0	8181.0	5433.0	8072.0	5682.0	7234.0	9158.0	5782.0	7855.0	17607.0	17789.0	14824.0	16174.0	14329.0	17584.0	12066.0	15622.0	10225.0	7765.0	12948.0	10293.0	19306.0	14542.0	8309.0	6952.0	11657.0	11898.0	10961.0
cg00060956	II	2675.0	2747.0	2702.0	2046.0	1275.0	1967.0	2189.0	2264.0	1824.0	1755.0	1265.0	2066.0	982.0	1342.0	1387.0	1294.0	1577.0	1233.0	1181.0	739.0	1398.0	2679.0	2992.0	2199.0	2596.0	1801.0	1157.0	1173.0	1729.0	1253.0	2796.0	2703.0	3265.0	3423.0	1396.0	3888.0	1151.0	2209.0	1624.0	903.0	1084.0	1792.0	2054.0	1747.0	1405.0	1767.0	3541.0	5244.0	3088.0	3405.0	2216.0	2156.0	2263.0	2093.0	2750.0	2102.0	2863.0	2856.0	3637.0	1501.0	1818.0	1512.0	1770.0	1575.0	2941.0
cg00061678	II	930.0	792.0	1471.0	1134.0	3990.0	859.0	877.0	1480.0	910.0	1081.0	1121.0	869.0	519.0	896.0	640.0	917.0	914.0	912.0	662.0	578.0	700.0	993.0	947.0	1074.0	2697.0	1518.0	897.0	1084.0	1034.0	515.0	1204.0	1415.0	1457.0	1529.0	735.0	1839.0	927.0	1219.0	1361.0	895.0	1415.0	970.0	1005.0	1230.0	1129.0	909.0	1583.0	4546.0	1372.0	2397.0	589.0	962.0	1015.0	1142.0	1088.0	758.0	681.0	1516.0	833.0	3607.0	513.0	542.0	373.0	568.0	454.0
cg00061769	I	15503.0	15536.0	15691.0	15281.0	16417.0	16354.0	16539.0	10916.0	16148.0	10067.0	11560.0	12132.0	10918.0	8105.0	8997.0	10110.0	9798.0	9656.0	10385.0	8420.0	8308.0	12971.0	14273.0	15085.0	15275.0	15143.0	9047.0	10986.0	16554.0	11803.0	14240.0	17000.0	16562.0	15752.0	9508.0	16372.0	10230.0	15408.0	10352.0	11007.0	10323.0	8554.0	9653.0	10740.0	10146.0	10036.0	15009.0	14958.0	17255.0	16251.0	12151.0	17037.0	13434.0	16499.0	13870.0	11668.0	13383.0	15012.0	13738.0	13233.0	13443.0	12597.0	13933.0	12508.0	11091.0
cg00062020	I	2227.0	2514.0	1529.0	1449.0	1502.0	1162.0	891.0	2000.0	1469.0	1744.0	2324.0	2295.0	2031.0	2318.0	2779.0	2341.0	2301.0	2311.0	700.0	1746.0	2049.0	2179.0	2518.0	2380.0	1583.0	1958.0	2014.0	1488.0	2450.0	1343.0	2320.0	1765.0	2227.0	3754.0	1492.0	3880.0	1664.0	2320.0	2961.0	463.0	883.0	3038.0	4348.0	2167.0	2135.0	2486.0	1976.0	3556.0	2224.0	3077.0	2419.0	1595.0	1154.0	951.0	2350.0	0.0	1160.0	1011.0	1208.0	823.0	772.0	693.0	560.0	891.0	880.0
cg00062072	I	6335.0	4625.0	5121.0	4465.0	5066.0	7001.0	5353.0	5488.0	3736.0	4629.0	3417.0	2987.0	2433.0	2795.0	2980.0	2709.0	2963.0	3119.0	2481.0	2502.0	1953.0	3470.0	2978.0	3892.0	7751.0	3917.0	2458.0	6002.0	4654.0	1729.0	4399.0	6905.0	4898.0	4280.0	2854.0	9873.0	3545.0	4742.0	3869.0	3116.0	3164.0	4156.0	4730.0	4053.0	3016.0	3532.0	6533.0	7096.0	5995.0	6208.0	5310.0	4860.0	5971.0	7376.0	4946.0	4028.0	4888.0	6751.0	5068.0	2828.0	4041.0	5747.0	4143.0	3443.0	5022.0
cg00062312	II	21355.0	21326.0	20932.0	19121.0	19056.0	20415.0	19809.0	15765.0	20187.0	18028.0	19233.0	20210.0	19337.0	17987.0	16900.0	18678.0	18204.0	19411.0	21432.0	16263.0	15774.0	21200.0	21799.0	21274.0	19997.0	20990.0	16104.0	19093.0	19867.0	20206.0	19984.0	21690.0	23057.0	24674.0	16343.0	23572.0	17119.0	21919.0	22377.0	14253.0	13781.0	19868.0	16022.0	21354.0	15965.0	19072.0	20876.0	21566.0	21738.0	22538.0	18930.0	21844.0	21998.0	22057.0	20428.0	19941.0	21140.0	18830.0	21291.0	16017.0	16544.0	17267.0	20623.0	16197.0	16654.0
cg00062592	II	22566.0	20698.0	21068.0	18695.0	20277.0	19185.0	23987.0	17968.0	23815.0	11108.0	12652.0	20012.0	11709.0	10741.0	11494.0	10940.0	12439.0	12768.0	12977.0	8450.0	9952.0	22540.0	24368.0	20270.0	20911.0	18091.0	7505.0	8476.0	18505.0	12820.0	19134.0	1070.0	24487.0	26275.0	10340.0	22139.0	7745.0	20492.0	13767.0	7255.0	6146.0	13357.0	11644.0	12207.0	10433.0	11703.0	24282.0	20015.0	20165.0	22683.0	18032.0	15445.0	23023.0	20692.0	18252.0	21084.0	22323.0	18505.0	24336.0	16857.0	18057.0	19451.0	20145.0	17188.0	18603.0
cg00063077	I	7419.0	11650.0	8646.0	9528.0	9676.0	9795.0	8893.0	9595.0	6347.0	9778.0	9295.0	8634.0	8618.0	6134.0	5625.0	8229.0	8392.0	6079.0	10409.0	5102.0	6795.0	10842.0	10438.0	7584.0	5901.0	5903.0	5441.0	8270.0	9447.0	9950.0	11990.0	9683.0	12739.0	9526.0	7187.0	13058.0	6256.0	9841.0	13115.0	4686.0	4673.0	7223.0	9128.0	10285.0	8619.0	8502.0	10385.0	11440.0	9027.0	12140.0	9850.0	7386.0	8349.0	5425.0	12534.0	9841.0	11696.0	6583.0	7587.0	6480.0	6828.0	3951.0	9230.0	6738.0	4767.0
cg00063346	II	6224.0	3637.0	8188.0	2969.0	2646.0	1718.0	7179.0	6947.0	1872.0	11990.0	2830.0	2454.0	2373.0	2468.0	2833.0	4832.0	2608.0	2280.0	2190.0	1809.0	3518.0	3182.0	2512.0	5318.0	3828.0	2905.0	2361.0	4733.0	2025.0	2341.0	4203.0	4493.0	7927.0	12703.0	2282.0	5961.0	2208.0	4533.0	4342.0	2117.0	3848.0	2837.0	4176.0	3348.0	3161.0	2333.0	3470.0	6465.0	6278.0	5702.0	3957.0	3052.0	2707.0	1408.0	3914.0	2656.0	2668.0	7101.0	2721.0	2720.0	2267.0	1264.0	1408.0	1881.0	1876.0
cg00063456	II	1677.0	1091.0	1517.0	968.0	1061.0	635.0	2623.0	1208.0	977.0	1013.0	933.0	908.0	847.0	632.0	1943.0	2572.0	835.0	654.0	1037.0	672.0	786.0	891.0	988.0	1436.0	1095.0	1230.0	784.0	1514.0	559.0	715.0	1132.0	1152.0	1805.0	1215.0	718.0	2120.0	943.0	1061.0	1341.0	877.0	964.0	1107.0	1890.0	1017.0	1166.0	1189.0	1891.0	6123.0	2580.0	2393.0	3761.0	926.0	741.0	1180.0	884.0	566.0	1395.0	1354.0	527.0	544.0	408.0	335.0	734.0	321.0	493.0
cg00063699	II	871.0	754.0	529.0	1036.0	1071.0	606.0	764.0	769.0	625.0	461.0	484.0	399.0	374.0	311.0	306.0	432.0	417.0	212.0	436.0	268.0	205.0	641.0	721.0	647.0	905.0	2886.0	363.0	660.0	788.0	491.0	964.0	1158.0	892.0	1181.0	381.0	1430.0	596.0	1069.0	232.0	467.0	442.0	498.0	680.0	422.0	310.0	347.0	1049.0	1166.0	1194.0	504.0	757.0	867.0	481.0	771.0	673.0	514.0	567.0	439.0	1058.0	1307.0	356.0	369.0	451.0	416.0	347.0
cg00063748	II	7685.0	4277.0	7775.0	5149.0	9821.0	9417.0	16805.0	4196.0	4606.0	20074.0	4234.0	5403.0	5648.0	3930.0	4643.0	6641.0	4621.0	4771.0	5722.0	3158.0	3705.0	4900.0	4565.0	6554.0	25532.0	2912.0	4055.0	7850.0	3261.0	6838.0	3922.0	8006.0	8688.0	5611.0	3985.0	6180.0	3329.0	4194.0	5256.0	4692.0	3231.0	4596.0	4997.0	6286.0	3885.0	4980.0	11601.0	16194.0	15664.0	22240.0	12197.0	14964.0	5282.0	10560.0	5746.0	6190.0	6015.0	9563.0	6263.0	18168.0	3981.0	2097.0	4850.0	4283.0	3225.0
cg00064255	I	1347.0	2706.0	2317.0	1200.0	817.0	1409.0	2325.0	4925.0	2656.0	7581.0	4269.0	1653.0	3509.0	3762.0	2517.0	2681.0	3706.0	4812.0	1163.0	2884.0	1346.0	3200.0	2579.0	1089.0	3428.0	811.0	2168.0	2160.0	1424.0	1121.0	5307.0	700.0	1301.0	4133.0	2864.0	3771.0	2072.0	2749.0	4280.0	1156.0	1439.0	2969.0	9190.0	2526.0	3537.0	4062.0	4038.0	11753.0	4742.0	5854.0	5088.0	2311.0	1644.0	1614.0	2955.0	4441.0	1545.0	5617.0	4445.0	2153.0	1057.0	862.0	665.0	1861.0	1116.0
cg00064261	II	10258.0	7654.0	9969.0	5832.0	5839.0	7590.0	17523.0	8100.0	6061.0	5270.0	5291.0	6040.0	3530.0	3622.0	3968.0	3488.0	3618.0	3570.0	12789.0	2946.0	3198.0	6209.0	9182.0	8296.0	11159.0	6556.0	3460.0	6803.0	11119.0	11725.0	10407.0	10154.0	10039.0	7827.0	3084.0	10572.0	4187.0	7531.0	7395.0	5476.0	6776.0	4724.0	5673.0	4763.0	5573.0	6120.0	23660.0	23128.0	19013.0	25382.0	19715.0	9432.0	22263.0	23400.0	14993.0	8309.0	25698.0	18596.0	22881.0	7176.0	7275.0	6287.0	9859.0	7689.0	5953.0
cg00065048	II	13899.0	9911.0	12866.0	5420.0	8653.0	9192.0	7828.0	6270.0	9485.0	6647.0	5628.0	9340.0	5345.0	6152.0	6056.0	6396.0	7043.0	5897.0	2748.0	5395.0	5838.0	11630.0	9805.0	8093.0	13831.0	5858.0	5751.0	5232.0	10284.0	3279.0	7042.0	10041.0	12695.0	17000.0	6280.0	14765.0	6743.0	10041.0	5048.0	1394.0	2079.0	6295.0	6598.0	8150.0	5146.0	5638.0	14020.0	14065.0	12224.0	14894.0	9875.0	8879.0	7414.0	8209.0	10027.0	7837.0	7807.0	11096.0	17165.0	8045.0	8693.0	8435.0	6755.0	6995.0	9444.0
