	RB_E_001	RB_E_002	RB_E_003	RB_E_004	RB_E_005	RB_E_006	RB_E_007	RB_E_008	RB_E_009	RB_E_011	RB_E_012	RB_E_013	RB_E_014	RB_E_015	RB_E_016	RB_E_017	RB_E_019	RB_E_020	RB_E_021	RB_E_022	RB_E_023	RB_E_025	RB_E_026	RB_E_027	RB_E_028	RB_E_029	RB_E_030	RB_E_030_IC	RB_E_032	RB_E_033	RB_E_034	RB_E_035	RB_E_036	RB_E_037	RB_E_040	RB_E_042	RB_E_044	RB_E_045	RB_E_046_IC	RB_E_048_IC	RB_E_049_IC	RB_E_050	RB_E_051	RB_E_052	RB_E_053	RB_E_054	RB_E_055	RB_E_056	RB_E_057	RB_E_058	RB_E_059	RB_E_060	RB_E_061	RB_E_063	RB_E_064	RB_E_065	RB_E_066	RB_E_067	RB_E_069_FR	RB_E_076	RB_E_077	RB_E_078	RB_E_079	RB_E_080	RB_E_081
cg00032912	0.8741092636579573	0.9511128465443186	0.8616650397434109	0.9589337175792507	0.966248277973366	0.9577581032412965	0.6515822581680467	0.9329443180694293	0.9139510437002553	0.8563463430632995	0.722112663980108	0.9389432846850175	0.9608157164210975	0.9588720770288859	0.9581266582074057	0.9537615865488251	0.946422516107155	0.5079569042206188	0.8357820152130874	0.9491327794782102	0.9570957095709571	0.6845858475041141	0.917154543267303	0.9142905065414291	0.9220406360424028	0.9407759303246239	0.9481830417227456	0.902705953096813	0.8623527921995695	0.9236377968272736	0.9417259786476868	0.9472446730345334	0.8584965702567003	0.9342958358398503	0.9527624970102846	0.9292062519154153	0.9611160914388167	0.9155520379897111	0.8240334378265413	0.9157750342935528	0.8944089194949992	0.8980064308681672	0.9268842729970327	0.7748113207547169	0.9680648236415634	0.6174245717763672	0.4172546320197327	0.9364002385923054	0.817684659090909	0.8524580682475419	0.13238858847659893	0.9576179872135623	0.7502089189394515	0.41671598605905175	0.883742121649328	0.9138419369575148	0.7069198438907235	0.5257403189066059	0.5160262537437074	0.9484230702212929	0.9067752913272146	0.9536493288590604	0.8548074594332769	0.9531762888588531	0.9132477652991061
cg00032959	0.8351993303337868	0.8631429919773478	0.8925577062415899	0.8797994458371817	0.8892368360009278	0.8553411527304831	0.8477775018624286	0.870013446884805	0.8862526168876483	0.6950247875354107	0.9101315789473684	0.8937784522003035	0.8913934426229508	0.8507037533512064	0.8909070771957027	0.8736739659367396	0.8755745239658569	0.8710972793896196	0.8861146228402865	0.8805515239477504	0.8718771807397069	0.8319937095928709	0.8552687987653262	0.8655961461260538	0.8603834959767163	0.8943493465856801	0.889083735203858	0.8704715901868565	0.8638058221622907	0.8620224719101124	0.8512396694214877	0.8773460484934564	0.859271022383545	0.8571648927965448	0.9003549695740365	0.8580906982736408	0.8763706729735541	0.8696270993452889	0.8577568972411036	0.7713193116634799	0.7722832722832723	0.8278507497384633	0.8399567450662341	0.8638911128903123	0.8706983441324694	0.9043829296424453	0.8162302070645554	0.8507339391243566	0.821827613727055	0.8371807130173473	0.8423438272622383	0.8570498632990496	0.8428341384863124	0.7906594696080732	0.8477359564263068	0.8357235984354628	0.8902365798006485	0.815028901734104	0.8425869432580841	0.9187980683240923	0.8693506092858244	0.9006935687263556	0.8755087719298246	0.8576060905117722	0.8736421725239617
cg00033102	0.28946337641989817	0.2591198912929863	0.2977081384471469	0.2696298193928526	0.414230921835736	0.3730517848164907	0.27577879739193434	0.23997862105825762	0.3720997679814385	0.2823078560783479	0.28689071889606055	0.2118164676304211	0.46642246642246643	0.2768447837150127	0.36136849607982896	0.4150224215246637	0.46661880832735103	0.3763419080413206	0.38967391304347826	0.3183088749126485	0.4840726406668651	0.32856535901430395	0.32849162011173183	0.3162853297442799	0.3129207664422579	0.4232596010313475	0.4101063829787234	0.29980520630423235	0.3745355815947414	0.40159045725646125	0.29614304714053497	0.4088955986528858	0.29053294355745446	0.38812831018287197	0.4206730769230769	0.3127683615819209	0.39038411288215313	0.30778800696690717	0.41442111131759896	0.2984398590840463	0.37795125666412793	0.4343280331082553	0.3855421686746988	0.43998425816607634	0.39879233394591757	0.4068487566245414	0.3756760321857275	0.2857778766970844	0.2886002886002886	0.3165368182960543	0.3354623715634546	0.3033081402552348	0.33515681983953316	0.3045348408504363	0.30002737476047087	0.3024080366376126	0.30683544303797466	0.3192079207920792	0.31172498465316145	0.3843087226917557	0.39288005131494547	0.4069686411149826	0.3453778982234267	0.4260801256873527	0.31634615384615383
cg00033127	0.10077174835346883	0.0821658929378415	0.11074721009218826	0.06227716812520257	0.06998103224518319	0.05056029882604055	0.10291150187373883	0.267240750200686	0.07365118551663838	0.03755938242280285	0.03901880180605162	0.08976276982261167	0.03815469996531391	0.03524992776654146	0.04984962406015037	0.043154121863799286	0.06081034601362042	0.04066751860482598	0.028524069341805375	0.0450458550620392	0.04506289850077546	0.07148211844600255	0.08134805345729228	0.0620443040913946	0.050892206846321925	0.0462085308056872	0.04745194991626126	0.08463756177924217	0.06510828143879542	0.033508049419693	0.05559756036090529	0.0864276025771448	0.07946370176586004	0.10510843005497862	0.04437057378233849	0.13107547016201254	0.03205909229363387	0.08571575748209963	0.0499297950014041	0.13355308024551035	0.2556984591875716	0.046800076721437246	0.059049635117820735	0.04172461752433936	0.043481411696499744	0.037567697264687734	0.09705581870530323	0.09681893427587132	0.07700660573703737	0.12249385590479886	0.06936300305718439	0.09519871153092761	0.09585525471577057	0.07007722007722007	0.07358024691358024	0.0671007415445831	0.06922257720979766	0.0812878863162079	0.07209416380578715	0.07111317685335812	0.11515820456217807	0.06467543285535789	0.0652840279136503	0.08782422563585998	0.08104171521789792
cg00033155	0.8284774436090225	0.9065849923430321	0.892296918767507	0.8551630894034139	0.816383062920459	0.8300388579151884	0.6624957147754542	0.621428069929088	0.9119734432234432	0.8091498805052919	0.8667153551214168	0.8733700376702405	0.7527238275698721	0.909145680202434	0.7937902753368483	0.8936442345533254	0.6265982696577598	0.919405236504687	0.5462147887323944	0.6389974706829156	0.8589028660355337	0.7123798312732981	0.6854553492484527	0.8254299114121939	0.8458449933081883	0.8870841487279844	0.805138388978528	0.7301617327154072	0.6780878983545094	0.6914184457007847	0.8234963462619449	0.8711648465938637	0.8682059213433495	0.9037550127597521	0.7885272023674027	0.8986770181414878	0.6140546569994423	0.8912318719786632	0.708569846324242	0.8740433259826177	0.8045575857113529	0.8995296104209384	0.8486036256736894	0.8014631915866484	0.7507833920877399	0.6678601875532821	0.7502393260578212	0.40558445113605257	0.5290450552564466	0.6156431408493737	0.8275390402370911	0.845285232438774	0.6008869179600886	0.5432692307692307	0.6163648020516108	0.7541198012032435	0.5370902129696099	0.6523170731707317	0.3224010439321444	0.8582302568981922	0.8021178027796162	0.7179727827311122	0.7317137575917613	0.9009075754769402	0.5589191385615604
cg00033165	0.833408172429277	0.8244367417677643	0.7362217266645429	0.8232893910860013	0.7442434210526315	0.764965849738851	0.7403993855606759	0.8070210631895687	0.8986350413962855	0.8541871921182266	0.8632755072037636	0.8142461615907375	0.8551331936545944	0.8571428571428571	0.8241255312193527	0.8395738680871063	0.8910505836575876	0.8932296270107831	0.790309512234646	0.8784313725490196	0.8466076696165191	0.8055456807678635	0.8740062635509516	0.7918999626726391	0.8300785182202537	0.8473125099096243	0.8482901554404145	0.8369481618212583	0.8445096395641241	0.8445402862183885	0.8384130767920994	0.7794187708432587	0.7692940595688662	0.8212312549329124	0.8675991569266143	0.7602632095855432	0.8607290233837689	0.7489139878366637	0.8785302156088673	0.9218241042345277	0.8713660921018781	0.8222826086956522	0.7866178428761651	0.8769874476987448	0.838722020279319	0.8328005115089514	0.6688400823610158	0.7217689487998108	0.6962432915921288	0.77859377124983	0.6984202967927238	0.7399030694668821	0.7809477756286267	0.5257021727609963	0.8080983369486623	0.8612080536912752	0.7220240748996879	0.7732403037143444	0.5607344632768362	0.827940616673011	0.8022941970310391	0.824132877381534	0.7828548321876264	0.8670826833073323	0.8506550218340612
cg00033209	0.7468272746827275	0.8177829099307159	0.7606129113288118	0.7536970933197348	0.7366167023554604	0.6402116402116402	0.6031350195938725	0.7582311168495803	0.8293729372937294	0.8347417840375587	0.8729329852045257	0.8278735632183908	0.8242804587751569	0.8646538261322227	0.8330760749724366	0.8235081374321881	0.5	0.8467052023121387	0.8355543710021321	0.7965941343424787	0.8247884519661524	0.7344288902414283	0.7680452594615684	0.7524752475247525	0.7668890742285238	0.7291666666666666	0.8076923076923077	0.7986984815618221	0.7619047619047619	0.658	0.6591191066997518	0.7394200626959248	0.7807091599831152	0.8019860678820216	0.5800227014755959	0.7743633276740237	0.8600045014629755	0.7393090118386083	0.7917948717948718	0.6695009242144178	0.6825554452168157	0.7888576779026217	0.8211656441717792	0.4983043662568885	0.8376944837340877	0.7905840550743949	0.8068027210884354	0.744902449757958	0.7141145937312837	0.7939440106646353	0.445977549111319	0.45943952802359883	0.6318489158311961	0.6694915254237288	0.6738941890719862	0.8380541871921182	0.4098287747387147	0.5134415112618067	0.4667363288052943	0.8260149130074566	0.7332511302918208	0.776742301458671	0.6340150699677072	0.7238892094633583	0.8200894392844857
cg00033213	0.7004331300274022	0.3581128292371723	0.07237635705669482	0.4012049712951864	0.4396135265700483	0.4237271540469974	0.08367948308304043	0.08185686383928571	0.06888881619835792	0.05805494400306308	0.3991199325905814	0.3088441131473585	0.39705882352941174	0.046958951214270364	0.8145669291338583	0.056828731981431714	0.38763221279715154	0.8113648764517889	0.056056286213556517	0.06169330965068088	0.40077821011673154	0.052002123676195264	0.06144672838537581	0.7884777684004797	0.07293046834495075	0.05945791181523191	0.054953195501380565	0.06323474153201997	0.06583225964783115	0.05514735896807903	0.3646258066587472	0.37774139828953684	0.38257062146892656	0.7702020202020202	0.3820243455060864	0.3574526046589203	0.8095649668683377	0.27355460385438973	0.3323296627666896	0.3723368762213431	0.7253064730225658	0.7658109422947385	0.39141292863317645	0.7836154366960054	0.05930391888188545	0.8255241423125794	0.39357300073367574	0.7208601126715861	0.34070490670352455	0.41461939081487714	0.35974510813594235	0.07503458832533631	0.3307425316681005	0.7186285870083838	0.061957868649318466	0.746623363233323	0.7564596991901272	0.06852344586889665	0.7387150495223069	0.3927075037224281	0.7249177244945934	0.360724467549891	0.6119470296420811	0.06765028026544681	0.3616878091456644
cg00033220	0.04074011774600505	0.03470252348498803	0.05388124697587613	0.046998552177302595	0.0672082086361693	0.0653525128751554	0.07144863422512464	0.06878206346190385	0.0486066566887606	0.07049272979499563	0.0633982602118003	0.05592809746164379	0.04660709973436368	0.05410528596187175	0.0832307864414364	0.07261553588987217	0.05907235990843038	0.06143614547483955	0.04718827469229766	0.049356969064998264	0.06313706679457969	0.04768842268842269	0.04734327035665686	0.05195871081789198	0.052860932171277	0.06114911908942302	0.06329397280205944	0.07263179785795987	0.06113551117237842	0.026208337289905993	0.03799820794477815	0.029866925837320573	0.055443953394937726	0.04169247227070548	0.0696531960933388	0.06438803873056599	0.06115485564304462	0.04914694000200327	0.09332943241661791	0.09602960546948504	0.09978039304014866	0.06919298921417566	0.07084019769357495	0.0732374165209986	0.07289337203216444	0.06675110235481753	0.08822652757078987	0.05819675163713049	0.02686725663716814	0.03199647122692725	0.04331688572551417	0.05061935529932531	0.04269045017097332	0.050981726283048215	0.03919460100860279	0.04546545105566219	0.07073864524397487	0.042232340532185976	0.06944003387318726	0.05469513045904842	0.04370248521762326	0.05889394302130716	0.06252354048964219	0.04850799038325555	0.0489664272100865
cg00033304	0.7700246090338969	0.5238061144125439	0.8078931662190391	0.8343364860991688	0.2874699438952712	0.8010139416983524	0.5981299759303833	0.42645713810592834	0.8573626572540501	0.6441445148547444	0.7250229147571036	0.37819944031124153	0.5683808310778539	0.8449489216799092	0.8422765935104484	0.8059103908484271	0.8362372847215228	0.8523510336441021	0.77425586091843	0.8156253976332867	0.7965004793863855	0.8316096526120392	0.5873411613318321	0.8265224815025611	0.8184592482322293	0.8037079076806659	0.8268229166666666	0.4884842437848175	0.818252427184466	0.8114279914746778	0.8702663671373556	0.6558588937163609	0.7559531230519886	0.7305277140441976	0.8216995447647951	0.48583721764073146	0.6244079837618404	0.5799134806500643	0.7702619819504074	0.5396611992471094	0.7229663048075567	0.7901573555813708	0.49870482299247565	0.48232804232804233	0.5415945255173551	0.7687979043368585	0.7720214879682096	0.6344144144144144	0.6603329714078899	0.5938767023599126	0.8016508254127064	0.7490568775391758	0.7229969274403214	0.6017626897339644	0.7952927855063087	0.811291569992266	0.7715450468813697	0.7551602617888907	0.7215337853635726	0.6730863231987486	0.7704753403258201	0.8495969197449164	0.9174687465427591	0.9016772700983228	0.8731155778894473
cg00033334	0.793842114684647	0.8395481009148877	0.8037100949094047	0.8314005352363961	0.8022614079956926	0.8500645346335867	0.8059132820239274	0.8057024900012901	0.8582567744923956	0.813844714686623	0.8320500114355417	0.8199052132701422	0.7713806595863612	0.7972100967925603	0.7993123113049312	0.7679443947422752	0.7837774842669567	0.7773019271948608	0.8063463819691578	0.7966186474589836	0.8226651693804978	0.8113234455219623	0.8319930449902195	0.8089155864685426	0.8361950119062539	0.8398774885145482	0.7672238863658325	0.772270694332429	0.8209599243409387	0.8171992481203008	0.8177358256225548	0.8001560845086125	0.8354249687741628	0.8279333487618606	0.7921900367427156	0.8106733524355301	0.8239647181940499	0.8207639569049952	0.7542546430336841	0.7407736771898622	0.7235866750022327	0.764773757520811	0.7778280201974527	0.7776714949439738	0.8055958372430265	0.812494935580585	0.8216899153898926	0.8193909695484775	0.7881798569319859	0.839073998364677	0.8216570327552987	0.8148506952359243	0.7964975845410628	0.8352638352638353	0.8479932338920498	0.817360633172746	0.7991293532338308	0.822239624119029	0.8233040899542815	0.864332000551496	0.8385578747628083	0.8456145817105468	0.8506547495323218	0.8640654499685336	0.8723934305222366
cg00033371	0.9329198765191756	0.9513139304888386	0.9512688543123197	0.9574858393408857	0.9645866015920052	0.9500554614980442	0.9412705539031371	0.9702754954084098	0.9778816710411199	0.9687312086590499	0.9758615396423364	0.9690825585303013	0.9870494041250046	0.9849590402435203	0.9838560458876862	0.9854640628145762	0.9844035579383453	0.985141453363975	0.9829144620811288	0.9858194308145241	0.983159932252601	0.9637718662664321	0.9738726324606198	0.9756163421812978	0.930483367983368	0.9706577934220658	0.9788085608358611	0.97873124700505	0.9756832364966646	0.9859098228663447	0.96413398456692	0.9063197026022305	0.9531397449378521	0.9654789855259424	0.9828270101264641	0.9202292993630573	0.9784062595620056	0.9721614924938056	0.9870594355572896	0.9810399738071852	0.9771522415581422	0.9839574284931721	0.9672679662496363	0.9767623148594974	0.9686539118551418	0.9820566761539413	0.965329777413068	0.9661507016625539	0.9523604688676202	0.9552644587246664	0.9589713768818247	0.9648941395445028	0.9667325021602271	0.9405467310660758	0.9690545392374765	0.9747038686418855	0.9822466478678713	0.9631855747558227	0.9765156832046644	0.8852470004692004	0.9647961794303258	0.976047504670403	0.9687458036793339	0.9703264094955489	0.9347592569189941
cg00033457	0.020063276487383284	0.01228792850659778	0.01414943338241885	0.016065430115378997	0.01928438661710037	0.025293935643564358	0.019643318686999225	0.022464937321583715	0.019511101143754206	0.07145518911868828	0.0625481304013006	0.021638476802418975	0.07968196352951344	0.07938121047877146	0.13896218117854	0.04487632508833922	0.061344615101627885	0.05207869669723137	0.0652415562206071	0.07893821722499131	0.0914396887159533	0.016984184040258806	0.014852293128774278	0.02201115633951455	0.02410125218796284	0.025291545189504373	0.0658702323542306	0.09821678648118756	0.027671556698880623	0.03703983672235241	0.013406414339678542	0.025091143040960755	0.0210808212593559	0.010786455488803932	0.05126588927408341	0.00805523590333717	0.05864439223875403	0.015490655865842393	0.07007668461412955	0.07671617354695358	0.09625582516471155	0.09309220278683665	0.0778599025701327	0.05918898497187474	0.08811899830540387	0.04232855482371174	0.020518134715025907	0.01874370691658276	0.02314499659632403	0.015528860240257838	0.012801271298666901	0.017470991561181433	0.019120895863487468	0.011275442963830722	0.015469298661858213	0.006302715728983224	0.01708860759493671	0.01207609594706369	0.018996846373329327	0.016402279377791467	0.016318754141815772	0.0138119262261186	0.017795067041880483	0.015465182881924557	0.022558565506603682
